ProjectCode,ProjectName,ReportMonth,State,Agency,OriginalCost,RevisedCost,Expenditure,Physical Progress,CostOverrunProbability,TimeOverrunProbability,CostWarning,TimeWarning,IndicatorScore,OverallRiskScore,RiskLevel,AlertType,RecommendedAction
618367,"Improvement and Widening to 2-lane with paved shoulder of road from design Km72.000 Pati Chhari to design Km 107.654 Harina Total length 35.654 Km on Teliamurato Harina section of NH 208 in the state of Tripura on EPC mode under JICA ODALoan Phase VI Package-4",2026-04,Tripura,NHIDCL,726.9,726.9,194.74,8.65,0.26100314,0.23945057,True,False,38.92139679919292,27.380525956646515,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618473,"Vadodara Mumbai Expressway Phase II - Pkg XVII [Km. 69.800 to Km. 79.783 ofSpur] Bhoj - Morbe",2026-04,Maharashtra,National Highways Authority of India [NHAI],2208.68,2463.02,827.11,84.25,0.16204292,0.22058824,False,False,43.833333333333336,27.368882369995116,LOW,MONITOR,Continue routine monitoring.
618429,"Construction & upgradation of existing road to 2-lane with paved shoulder includinggeometric improvement of sect. from Pedong bypass to Reshi Border km 79.700 tokm 96.254 of NH-717A under SARDP-NE-A on EPC as part of Alternate connectivityto Gangtok Lava More-Reshi Border  Pkg-VB",2026-04,West Bengal,NHIDCL,345.38,395.59,395.8,94.71,0.023200285,0.48179832,False,True,36.86000000000001,27.360266403198242,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
617409,Railway Manufacturing Unit,2026-04,Telangana,RVNL - II,521.36,521.36,491.87,90.0,0.23995362,0.2519955,True,False,38.294019537765074,27.35619018042062,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618164,Construction of four lane highway with paved shoulder from Km.74.700 to Km.112.950 of NH-731A i/c Yamuna Bridge on HAM in the state of Uttar Pradesh.,2026-05,Uttar Pradesh,MoRTH,1141.67,1157.31,0.0,86.0,0.009186916,0.33210075,False,True,29.876712328767127,27.327995801951786,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
400138,CHANDRAGUPT OCP,2026-05,Jharkhand,Ministry of Coal,973.5,973.5,440.75,25.03,0.45454854,0.010624074,True,False,30.16783412924776,27.306806589113727,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618055,"Construction of Pratapgarh Bypass Extension connecting NH-31 to NH-330 on EPCmode in the State of Uttar Pradesh.",2026-04,Uttar Pradesh,MoRTH,225.17,225.17,0.0,73.0,0.013539172,0.3090456,False,True,51.333333333333336,27.299113464355468,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,2026-05,Uttar Pradesh,National Highways Authority of India [NHAI],1089.41,1106.92,40.76,14.5,0.3174251,0.07070503,True,False,23.28574610125235,27.297312903957383,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
400138,CHANDRAGUPT OCP,2026-04,Jharkhand,Ministry of Coal,973.5,973.5,440.75,24.86,0.4184838,0.022931902,True,False,36.417632266893,27.29073550775856,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618373,"Construction of 4-Lane Bridge including approaches over River Brahmaputra between Dhubri on North Bank,Assam and Phulbari on south Bank,Meghalaya on NH-127B under JICA ODA Loan assistance Phase-III",2026-05,Assam,NHIDCL,4997.04,4997.04,2837.17,76.01,0.34605616,0.0015183868,True,False,28.08800953726599,27.263187316210015,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
611570,"SITC of ATM Automation System and ASMGCS [Including SMR & MLAT] for Mumbai,Navi Mumbai, Jewar [earlier MOPA, without ASMGCS], HIAL & BIAL",2026-04,"Multi-States(Karnataka,Maharashtra,Telangana, UttarPradesh)",Airport Authority of India [AAI],500.48,500.48,381.2,78.0,0.2299301,0.32012835,True,True,48.0,27.262685012817382,LOW,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
617830,C2/C3 Vijaipur Pata Pipeline,2026-05,Madhya Pradesh,Ministry of Petroleum & Natural Gas,1792.0,1792.0,488.0,68.2,0.3063832,0.10266597,True,False,28.335897435897436,27.25819330068735,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
400172,CHITRA EAST OC,2026-04,Jharkhand,Eastern Coal Fields Limited [ECL],513.99,513.99,239.88,53.03,0.24852985,0.007848334,True,False,97.98,27.257674667358398,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
617929,"Construction of 2 lane with paved shoulder of Kund Bypass from Design Km 35.130 toKm 47.700 existing Km 33.130 to Km 41.260 of NH-109 in the State of Uttarakhand",2026-04,Uttarakhand,MoRTH,247.41,247.41,110.98,73.5,0.07731747,0.25446233,False,False,84.33333333333333,27.23914566040039,LOW,MONITOR,Continue routine monitoring.
617887,Beawer Gomti 4LPS from km 58.245 to km 108.600 Pkg-I,2026-04,Rajasthan,MoRTH,379.23,379.23,179.11,99.0,0.07023058,0.34187418,False,True,34.0,27.2134147644043,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
702674,"ESR - 8 nos., distribution system - 216 Km, new house service connections - 38760nos. upgrading of feeder mains, pumping station etc. - Phase II",2026-04,Andhra Pradesh,Ministry of Housing & Urban Affairs,172.22,172.22,88.86,82.0,0.032716036,0.40675643,False,True,78.66666666666667,27.205336380004884,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618073,"Improvement to Two lane with Paved Shoulder from Junction of NH22 near Hajipur toJunction of NH -122 at Bachhwara via Mahnar and Mohiuddin Nagar from Km 0.00 toKm 29.730 of NH 122 B in the State of Bihar.",2026-04,Bihar,MoRTH,226.16,226.16,0.0,44.0,0.012835018,0.18800509,False,False,62.666666666666664,27.196337127685545,LOW,OVERALL_RISK,Continue routine monitoring.
618726,"6L Greenfield Varanasi-Ranchi-Kolkata Highway from junction with Chandauli-Chainpur Road near Khainti village to junction with Bhabhua-Adhaura road near Palkavillage from Km. 27.000 to Km. 54.000 Pkg-2",2026-04,Bihar,National Highways Authority of India [NHAI],1240.93,1341.52,103.25,14.08,0.13987432,0.2865846,False,False,16.569694609345195,27.194457639888107,LOW,OVERALL_RISK,Continue routine monitoring.
400321,NIGAHI EXPANSION [15 TO 25 MTP,2026-05,Madhya Pradesh,Northern Coalfields Limited [NCL],1729.68,1729.68,943.02,53.73,0.47982827,0.02303733,True,False,48.135000000000005,27.179663528442383,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
615183,KHADIA EXPANSION [10 TO 16 MTP,2026-04,"Multi-States(Madhya Pradesh,Uttar Pradesh)",Northern Coalfields Limited [NCL],491.67,491.67,276.75,55.57,0.31311843,0.10491337,True,False,62.95333333333334,27.141814392089845,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
617939,6-Laning of Pune-Hyderabad Section of NH-65 from Km 493/0 to Km 524/0 from Sangareddy X Roads to Madinaguda in the State of Telangana,2026-05,Telangana,MoRTH,1297.75,1297.75,0.0,37.5,0.010239179,0.34020972,False,True,43.75,27.113536834716797,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
619083,"Thumbipadi-Namakkal from km. 180.00 to km. 248.625 Package No. NS-2/BOT/TN-02",2026-04,Tamil Nadu,National Highways Authority of India [NHAI],255.53,395.43,206.64,100.0,0.026715383,0.3343408,False,True,66.66666666666667,27.10657501220703,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
612213,"Construction of 200 Bedded ESIC Hospital at Butibori, Nagpur, Maharashtra.",2026-04,Maharashtra,Employee's State Insurance Company [ESIC],194.93,196.7,114.39,65.5,0.20206997,0.32577783,True,True,56.333333333333336,27.102070999145507,LOW,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618198,"Balance work of Rehabilitation and Up-gradation to 2-lane road with paved shouldersconfiguration for NH- 965DD from Pacharal-Mandangad-Mhapral-Rajewadi UptoJunction of NH-66 Ch-22700 to 75100 Km and Ambadave connector Birth place of Dr.Babasaheb Ambedkar Ch-0000 to 7325 Km length Km 59.725 in the state ofMaharashtra on EPC mode. Balance Work",2026-04,Maharashtra,MoRTH,388.93,341.69,0.0,93.0,0.0042050225,0.22993895,False,False,38.0,27.074656677246093,LOW,OVERALL_RISK,Continue routine monitoring.
618966,"Six laning with both sides Service Road of Ayodhya Bypass from Design Km 0000near Ashram Tiraha on NH-46 to Km 16439 end at Ratnagiri Tiraha on Nh-146",2026-04,Madhya Pradesh,National Highways Authority of India [NHAI],1123.17,1103.22,94.69,15.72,0.15039174,0.40038496,False,True,22.13456044278521,27.05985386622247,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
400291,Doubling of Kirandul-Jagdalpur Line [150 km],2026-04,Chhattisgarh,East Coast Railway [ECoR] - II,1589.0,1798.0,1656.54,97.6,0.30254284,0.034477938,True,False,68.26666666666667,27.040132751464846,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
615188,NEW MAJRI UG TO OC 3 MTY COST,2026-05,Maharashtra,Western Coalfields Limited [WCL],402.27,402.27,67.7,24.17,0.16152497,0.39259365,False,True,37.00085253685336,27.026516811802416,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
709845,"Revamping of SV Stations, Gas Terminal & Kribhco Terminal",2026-04,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],837.34,837.34,445.89,67.7,0.2355137,0.33006135,True,True,48.92559045532018,27.01265524920623,LOW,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
709851,Integrated Development of 4 Contract Areas under DSF-II,2026-05,Offshore,Ministry of Petroleum & Natural Gas,6183.79,6183.79,1722.0,42.7,0.46206424,0.004204431,True,False,38.15566367236228,26.982472399365083,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
616594,Interception & Diversion with Rehabilitation of sewerage scheme at Agra under Hybrid annuity based PPP model-Namami Gange Programme,2026-05,Uttar Pradesh,National Mission for Clean Ganga,842.25,842.25,208.64,83.0,0.44190785,0.11469272,True,False,33.5,26.966076278686522,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
612788,"Construction of New Domestic Terminal Building and Miscellaneous Works atBelagavi Airport.",2026-04,Karnataka,Airport Authority of India [AAI],322.45,322.45,204.5,87.0,0.11026078,0.32138556,False,True,42.0,26.95502166748047,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
611979,Sabarmati  Setting up of Maintenance Facilities for Train Sets Phase ii,2026-04,Gujarat,Western Railway [WR] - II,250.0,250.0,181.53,88.0,0.273489,0.29209885,True,False,41.333333333333336,26.946416091918945,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618937,4L of Nagpur-Katol Section from Km. 13.00 to Km. 62.900 of NH-353J,2026-04,Maharashtra,National Highways Authority of India [NHAI],1166.96,1432.82,971.38,81.54,0.13657132,0.32485732,False,True,45.63999999999999,26.925090118408203,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
617957,"Construction of Jasra Bypass with four lane paved shoulder configurationfrom Km379.670 on NH-76New NH-35  to Km 18.00 on NH-27New NH-30 on EPC in the Stateof Uttar Pradesh.",2026-04,Uttar Pradesh,MoRTH,274.06,274.06,0.0,91.85,0.010128494,0.28142473,False,False,38.76666666666667,26.922810974121095,LOW,OVERALL_RISK,Continue routine monitoring.
617246,Up-gradation of Blast Furnace No. 3 at Durgapur Steel Plant,2026-04,West Bengal,Steel Authority of India Limited [SAIL],758.09,758.09,219.33,38.12,0.20721252,0.233282,True,False,58.55378719325322,26.873619455330754,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
705783,Ludhiana- Killa Raipur Railway  Doubling Project,2026-04,Punjab,Railway,237.64,238.0,137.05,57.0,0.2121346,0.13259672,True,False,62.0,26.873511123657224,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618653,Loha-Waranga Section of NH-361 from km 187.800 to km 244.369,2026-04,Maharashtra,National Highways Authority of India [NHAI],1236.08,3466.58,899.6,96.2,0.07258103,0.23255414,False,False,69.2,26.85601127624512,LOW,MONITOR,Continue routine monitoring.
616044,UKNI DEEP OC MINE -COST PLUS,2026-04,Maharashtra,Western Coalfields Limited [WCL],237.06,237.06,166.87,93.51,0.052933916,0.25775728,False,False,70.99333333333333,26.83640463256836,LOW,MONITOR,Continue routine monitoring.
618179,"Rehabilitation and Upgradation of Shewali phata to Kalambhir section i.e. Km 0443 toKm 4500 & Nizampur to Chadwel section i.e. Km 13485 to Km 26265 Length16.317Km excluding 2 Major Bridges with approaches Km 13735 to Km 14095 & Km 19660to Km 20030 of NH 753B to 2LPS Configuration in the State of Maharashtra on EPCMode.",2026-04,Maharashtra,MoRTH,181.58,181.58,0.0,93.01,0.011829513,0.20133604,False,False,37.99333333333333,26.83420812988281,LOW,OVERALL_RISK,Continue routine monitoring.
618511,"Upgradation & rehabilitation of Service Roads on both sides in urban areas of PuneCity on PuneSatara section of NH48",2026-04,Maharashtra,National Highways Authority of India [NHAI],604.59,388.78,44.03,14.7,0.28842866,0.19037354,True,False,43.05783219301404,26.806268136447223,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618412,Construction of i Connecting Road from Z-Morh Tunnel to Zojila Tunnel Road Length 18.475km and ii 14.150 Km long 2-L Bi-directional single tube Zoji-la Tunnel across Zojila Pass on Sonamarg - Kargil section from Km 82 to Km 118 of NH-01 under PMDP,2026-05,Andhra Pradesh,NHIDCL,6808.69,6808.69,3215.86,66.05,0.28367448,0.0022275925,True,False,40.12909532623786,26.785084666367318,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618177,Pal Phata Phulambri - Khultabad 2LPS,2026-05,Maharashtra,MoRTH,227.19,227.19,0.0,95.29,0.006708335,0.40474695,False,True,52.355,26.745210144042968,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
609736,"Construction of Sikkim University Campus Phase-I Package-II at Yangang, SouthSikkim",2026-04,Sikkim,Sikkim University,314.06,314.06,292.0,95.0,0.18995999,0.32443702,False,True,36.666666666666664,26.730289459228516,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618379,"Widening and Up-gradation to 2- Lane with Paved Shoulder Configuration andgeometric improvement from Km. 208. 000 to Km 250.000 Package-5 on AizawlTuipang Section of NH-54 in the State of Mizoram Package-5",2026-04,Mizoram,NHIDCL,752.89,752.89,125.62,95.35,0.027637068,0.39588425,False,True,69.76666666666667,26.719358291625976,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
701126,"Development of Dholera International Greenfield Airport , Gujarat",2026-04,Gujarat,Airport Authority of India [AAI],1305.0,1551.0,896.82,82.0,0.13041018,0.32246315,False,True,42.49149778709528,26.718502728977377,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618117,"Upgradation to 2-Lane with Paved Shoulder from Design Km 36300 to DesignChainage 47918 and from Design Ch 69900 to Design Ch 83940 of NH-248A Natni KaBara in the State of Rajasthan on EPC Mode.",2026-04,Rajasthan,MoRTH,154.89,154.89,11.94,23.0,0.37914166,0.14338896,True,False,48.61527535670476,26.682075162758643,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,2026-05,Maharashtra,MoRTH,253.78,253.78,0.0,99.75,0.015334164,0.4099476,False,True,25.125,26.663319396972657,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
615860,Godavarikhani Coal Mine - 5,2026-05,Telangana,Singareni Collieries Company Limited [SCCL],607.04,607.04,200.12,71.0,0.18025476,0.02586199,False,False,64.5,26.647211837768552,LOW,MONITOR,Continue routine monitoring.
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650 Badarka to Harbanch-Uchti Pkg-III,2026-05,Uttar Pradesh,National Highways Authority of India [NHAI],1792.68,1126.75,231.19,28.12,0.30805963,0.027485471,True,False,26.51650836593497,26.632818356941026,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618265,"Rehabilitation and upgradation to 2-lane with paved sholuders configuration ofMiranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-IIIin state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP withthe loan assistance of world Bank on EPC mode.",2026-04,Uttar Pradesh,MoRTH,172.5,169.56,0.0,89.0,0.0030972725,0.2972043,False,False,40.666666666666664,26.6150260925293,LOW,OVERALL_RISK,Continue routine monitoring.
618416,"Improvement of existing road to 2 laning with Hard Shoulders of Maram -Perensection Package-1A, length- 22.340Km from Design Chainage 0.000 km to 22.340 kmon NH-129A in the State of Manipur on EPC mode",2026-04,Manipur,NHIDCL,226.32,226.32,179.09,74.58,0.1802137,0.28688124,False,False,50.28,26.60433596801758,LOW,MONITOR,Continue routine monitoring.
618143,"widening to two lane with Paved shoulders from Km.0/970 to Km.40/410 of Jangaon -Thirumal giriof NH- 365B in the state of Telanganaon EPC mode under NHO AnnualPlan 2016-17",2026-04,Telangana,MoRTH,197.0,197.0,0.0,92.74,0.0025530912,0.25490943,False,False,71.50666666666667,26.600303817749023,LOW,MONITOR,Continue routine monitoring.
707215,National Maritime Heritage Complex [NMHC] Phase-I,2026-04,Gujarat,Indian Port Rail & Ropeway Corporation Ltd. [IPRCL],573.0,1238.05,614.91,76.12,0.1373031,0.393591,False,True,49.25333333333333,26.591855514526365,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
617364,Double Chord line Between Nilaje-Kopar,2026-04,Maharashtra,CentralRailway,338.33,205.0,24.04,24.0,0.46529052,0.12070723,True,False,23.67541027942777,26.567823459028425,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618898,"Balance Works for Four laning of Vikravandi to Sethiyathope section from Km 0.0 toKm 65.96 of NH-45C in Tamil Nadu under NHDP Phase-IV on EPC mode",2026-04,Tamil Nadu,National Highways Authority of India [NHAI],1163.17,834.46,166.37,26.7,0.1817953,0.3618163,False,True,27.62964078045934,26.567665797855035,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
616223,ADASA UG TO OC MINE,2026-04,Maharashtra,Western Coalfields Limited [WCL],316.0,316.0,209.35,86.49,0.10945948,0.27672312,False,False,75.67333333333333,26.566681076049804,LOW,MONITOR,Continue routine monitoring.
618018,Upgradation of Bilaspur-Takhatpur-Mungeli-Pandariya-Pondi Road on N.H.-130A Package IIIA Takhatpur By-pass from existing Ch. 26.542 to 32.093 [Design Ch. 18.700 to 25.900] & Mungeli By-pass from existing Ch. 45.786 to 56.275 [Design Ch. 29.600 to 51.600] and Package IIIB Pandariya By-Pass from existing Ch. 82.582 to 87.133 [Design Ch. 77.900 to 81.1000 & Pondi By-pass from existing Ch. 103.166 to 104.756 [Design Ch. 97.000 to 103.395] to two lane with paved shoulder configuration in the,2026-05,Chhattisgarh,MoRTH,351.19,351.19,11.48,11.0,0.40651497,0.22179641,True,False,30.4836555710584,26.564365810023993,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
707410,"Integrated Multi Modal Logistics Hub at Nangal Chaudhary in Haryana - Other TrunkInfrastructure Development Phase 1",2026-04,Haryana,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],763.0,763.0,430.0,60.0,0.23623052,0.23733571,True,False,60.0,26.519628524780273,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
616858,"Construction of Field Gas Gathering Station at Baghjan area for collection, processing & transportation of natural Gas to be produced from Baghjan Field",2026-05,Assam,Ministry of Petroleum & Natural Gas,430.76,430.76,346.97,93.4,0.25985378,0.32543805,True,True,28.299999999999997,26.51728736877441,LOW,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
612787,"Construction of New Domestic Terminal Building and Miscellaneous works at HubliAirport",2026-04,Karnataka,Airport Authority of India [AAI],320.47,320.47,148.68,77.0,0.08353987,0.30029574,False,True,48.666666666666664,26.48851852416992,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
701127,Construction of New Passenger Terminal Building for Domestic Operations at Jodhpur Airport.,2026-05,Rajasthan,Airport Authority of India [AAI],480.0,480.0,345.45,97.85,0.10952762,0.2826268,False,False,26.075000000000003,26.483979110717772,LOW,MONITOR,Continue routine monitoring.
705765,Gomoh - Flyover for DN trains,2026-04,Jharkhand,East Central Railway [ECR] - I,686.0,686.0,631.52,66.5,0.35508808,0.015261967,True,False,89.0,26.42948112487793,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
701383,Waghur Project,2026-04,Maharashtra,Department of water resources-MH - II,1058.99,1758.51,1557.82,89.57,0.08732061,0.017021341,False,False,73.62,26.413081901550292,LOW,OVERALL_RISK,Continue routine monitoring.
702746,Augmentation and Strenghthning of Urban Water Supply Phase 1 - SAAP 3,2026-05,Jharkhand,Ministry of Housing & Urban Affairs,278.28,278.28,186.5,81.0,0.11462623,0.34684664,False,True,59.5,26.412186431884763,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
616616,"Sewer Networks,  SPS and STP at Hajipur",2026-04,Bihar,National Mission for Clean Ganga,305.19,305.19,346.46,95.0,0.023969352,0.107233256,False,False,70.0,26.409337997436523,LOW,OVERALL_RISK,Continue routine monitoring.
618300,"Improvement/Up-gradation of existing 2-Lane Road to 4-Lane Divided Highway fromTaphukuki to Daili section of Imphal-Kohima road NH-02 Design Chainage from Km262175 to Km 274610 in the state of Manipur on EPC mode Pkg-4A",2026-04,Manipur,NHIDCL,379.39,379.39,301.89,91.31,0.13612463,0.35824502,False,True,39.126666666666665,26.38351873779297,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
609019,"HEFA projects on development of student hostels, playgrounds, departmentalbuildings, class room complex and other campus facilities in IIT Kharagpur",2026-04,West Bengal,"Indian Institute of Technology, Kharagpur",500.0,442.0,415.35,96.0,0.07861191,0.24780908,False,False,69.33333333333333,26.358729743957518,LOW,MONITOR,Continue routine monitoring.
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04,"Multi-States(Karnataka,Telangana)",Power Grid Corporation of India Limited [POWERGRID],1368.0,1368.0,1190.16,89.46,0.14605331,0.22573556,False,False,40.36000000000001,26.338000396728518,LOW,MONITOR,Continue routine monitoring.
618065,"Rehabilitation/Upgradation of existing Highway to 2LPS/4 lane of Dhawali to Rajoli from Design Km.149476 to 163476 existing Km.150000 to 164000, Pandhasala to Mohadongri from design Km.170476 to 181476 existing Km.171000 to 182000, Ambeshivni Fata to Bodli from design Km.183476 to 185476 existing Km.184000 to 186000 and Made Tukum to Gadchiroli from design Km.188476 to 189476 existing Km.188000 to 18900 having length 28 km of NH-930 of Dhawali to Gadchroli road in the",2026-05,Maharashtra,MoRTH,316.44,316.44,0.0,37.0,0.060777593,0.22568232,False,False,43.5,26.305065536499022,LOW,MONITOR,Continue routine monitoring.
619160,Balance works in AP Portion and punch list items in TN & AP portion of NH-205,2026-05,Andhra Pradesh,National Highways Authority of India [NHAI],166.52,113.46,98.26,100.0,0.14839977,0.29929784,False,False,25.0,26.29977798461914,LOW,MONITOR,Continue routine monitoring.
618140,Widening to two/four lane with paved shoulders from Km.34.250 to Km.71.830 of NH- 365A on Kodad-Khammam-Kurvi road.,2026-05,Telangana,MoRTH,445.76,445.76,18.32,9.22,0.41814905,0.18326755,True,False,29.589450825556355,26.278427313164507,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
619313,"Setting up of 50 MW [plus/minus 5 percent] Wind Power Plant for CaptiveConsumption at MR",2026-04,Maharashtra,MinistryofPetroleumNaturalGas,483.14,483.14,287.79,57.9,0.37583894,0.14100003,True,False,44.39557419054275,26.275705376017935,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618022,"Upgradation  to two lane with paved Shoulder Configuaration from Km. 0/00 to 47/000of NH 351    Mahuva  to Badhada section    in the State of Gujarat",2026-04,Gujarat,MoRTH,173.06,219.08,22.53,67.0,0.06923039,0.17510134,False,False,55.333333333333336,26.267945098876954,LOW,MONITOR,Continue routine monitoring.
618103,"Rehabilitation and upgradation from Km 22300 to 58635 of MudireddyPalle toKadapa/Nellore Border via porumamilla Section of NH 167 Two Lane with pavedShoulder in",2026-04,Andhra Pradesh,MoRTH,279.29,279.29,155.02,88.25,0.12576416,0.26319528,False,False,41.166666666666664,26.265255737304688,LOW,MONITOR,Continue routine monitoring.
618028,"Construction of Bypass at Kuknoor, Yelburga, Gajendragada of Bhanapur Gaddanakeri section of NH-367 in the State of Karnataka under NHO on EPC mode under Annual Plan 2022-23. NH-367-KNT-2022-23-973 dated 08.02.2023",2026-05,Karnataka,MoRTH,333.96,333.96,48.88,31.0,0.41306457,0.1664006,True,False,22.803529911711188,26.265065314393397,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618725,"6L Greenfield Varanasi-Ranchi-Kolkata Highway from Pachmon village toAnarbansalea village From KM. 116000 to KM. 151200 Package-6",2026-04,Bihar,National Highways Authority of India [NHAI],1915.99,1920.21,64.59,10.38,0.14606707,0.27777866,False,False,19.338305962967947,26.2620339651239,LOW,MONITOR,Continue routine monitoring.
618238,"Rehabilitation and Up-gradation of Thimmapuram to Gurajanapalli section from Km26/150 to Km 41/161 of NH - 214  New NH - 216 to two lane with paved shoulder inthe state of Andhra Pradesh under NHDP-IV",2026-04,Andhra Pradesh,MoRTH,350.61,432.91,233.92,98.2,0.030383686,0.2962253,False,False,67.86666666666666,26.22943084716797,LOW,MONITOR,Continue routine monitoring.
400169,Redevelopment of Linch Field,2026-04,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],631.03,845.42,612.97,90.0,0.20121202,0.31959686,True,True,40.0,26.22286033630371,LOW,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618959,"4L Prayagraj Greenfield By-pass from design Km 50860 near Nibi Kala Uperhar todesign Km 64763 on NH-19 near Khodaypur Kasgaon including Interchange loop atNH-19",2026-04,Uttar Pradesh,National Highways Authority of India [NHAI],1017.99,427.54,406.6,100.0,0.034351934,0.5712134,False,True,33.333333333333336,26.194992065429688,LOW,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618354,"Wideinig & Upgradation to 2-lanes with paved shoulders road from Tamenglong toMahur NH-137 in the State of Assam starting from km 96.870 near Jiri River to km116.550 near Hangrum Package-7 on EPC mode Package7",2026-04,Assam,NHIDCL,846.82,846.82,0.0,85.29,0.013598598,0.29027817,False,False,43.13999999999999,26.192595764160156,LOW,MONITOR,Continue routine monitoring.
705513,Koraput - Singapur Railway Doubling,2026-05,Odisha,East Coast Railway [ECoR] - II,2362.0,2362.0,1976.38,75.19,0.39745748,0.0023598862,True,False,55.7999349760438,26.15143098126985,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
617807,Inter-regional [NR-WR] Transmission System strengthening to relieve the loading of 765 kV Vindhyachal-Varanasi D/c line,2026-05,"Multi-States(Bihar, UttarPradesh)",Power Grid Corporation of India Limited [POWERGRID],2368.0,2368.0,35.52,2.03,0.5140598,0.025421547,True,False,14.51304794520548,26.14807230408551,LOW,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
