ProjectCode,ProjectName,ReportMonth,OriginalCost,RevisedCost,Expenditure,CurrentExpenditureRatio,RobustCurrentExpenditurePct,RobustCurrentGap,Physical Progress,Prev_Expenditure,Prev_OriginalCost,Prev_RevisedCost,Prev_ExpenditureRatio,Prev_CostGrowth,Prev_PhysicalProgress,Prev_ProgressRemaining,ProgressVelocity,ProjectAgeDays,ElapsedDays,PlannedDurationDays,RemainingPlannedDays,ScheduleElapsedRatio,ProgressScheduleGap,Prev_RobustExpenditurePct,Prev_RobustGap,CurrentGapVsPreviousGap,HasPreviousRevisedCost,HasPreviousRevisedDoc,InvalidPlannedDuration,DateInconsistencyFlag,State,Agency,FutureCostOverrun
618747,"Khammam-Devarapalle Pkg III [4L Access Controlled Greenfield from Chintagudemvillage to Recherla village Design Chainage 63117 to 105236]",2026-04-01,829.5,1227.07,518.85,0.42283651299436875,42.283651299436876,56.53634870056312,98.82,,,,,0.0,,,,1916.0,1308.0,731.0,-577.0,1.7893296853625171,-1.1800000000000068,,,,1,1,0,0,"Multi-States(Andhra Pradesh,Telangana)",National Highways Authority of India [NHAI],0
618747,Khammam-Devarapalle Pkg III [4L Access Controlled Greenfield from Chintagudem village to Recherla village Design Chainage 63117 to 105236],2026-05-01,829.5,1227.07,518.87,0.4228528119830165,42.28528119830165,56.53471880169835,98.82,518.85,829.5,1227.07,0.42283651299436875,0.0,98.82,1.1800000000000068,0.0,1946.0,1338.0,731.0,-607.0,1.8303693570451436,-1.1800000000000068,42.283651299436876,56.53634870056312,-0.001629898864770496,1,1,0,0,"Multi-States(Andhra Pradesh,Telangana)",National Highways Authority of India [NHAI],1
618748,"Khammam-Devarapalle Pkg IV [4L Access Controlled Greenfield from Recherla villageto Gurvaygudem village Design Chainage 105236 to 132664]",2026-04-01,569.37,752.02,355.88,0.4732320948910933,47.32320948910933,52.67679051089067,100.0,,,,,0.0,,,,1977.0,1308.0,731.0,-577.0,1.7893296853625171,0.0,,,,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],0
618749,"Khammam-Devarapalle Pkg V [4L Access Controlled Greenfield from Gurvaygudemvillage to Devarapalle village Design Chainage 132664 to 162126",2026-04-01,711.94,926.48,422.97,0.4565344098091702,45.65344098091702,54.00655901908298,99.66,,,,,0.0,,,,1947.0,1308.0,731.0,-577.0,1.7893296853625171,-0.3400000000000034,,,,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],0
618749,Khammam-Devarapalle Pkg V [4L Access Controlled Greenfield from Gurvaygudem village to Devarapalle village Design Chainage 132664 to 162126,2026-05-01,711.94,926.48,423.04,0.45660996459718506,45.660996459718504,53.99900354028149,99.66,422.97,711.94,926.48,0.4565344098091702,0.0,99.66,0.3400000000000034,0.0,1977.0,1338.0,731.0,-607.0,1.8303693570451436,-0.3400000000000034,45.65344098091702,54.00655901908298,-0.007555478801485549,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],1
618751,"2L PS of Hinotiya-Mehulwa section of NH-346 from Km. 27.000 to Km 75.700 VidishaMehulwa-Talbehat Pkg-II Section of NH- 346",2026-04-01,581.65,592.71,243.28,0.4104536788648749,41.04536788648749,27.994632113512516,69.04,,,,,0.0,,,,1278.0,943.0,731.0,-212.0,1.2900136798905608,-30.959999999999994,,,,1,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],0
618751,2L PS of Hinotiya-Mehulwa section of NH-346 from Km. 27.000 to Km 75.700 Vidisha Mehulwa-Talbehat Pkg-II Section of NH- 346,2026-05-01,581.65,592.71,246.07,0.4151608712523831,41.51608712523831,27.5239128747617,69.04,243.28,581.65,592.71,0.4104536788648749,0.0,69.04,30.959999999999994,0.0,1308.0,973.0,731.0,-242.0,1.3310533515731875,-30.959999999999994,41.04536788648749,27.994632113512516,-0.4707192387508172,1,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],1
618754,"Upgradation of 2L/4L with Paved Shoulder of Shirwal-Lonand Section from KM159900 To KM 188025 of NH-965DD Section I and 2L With Paved Shoulder ofLonand-Satara Section from KM 51500 To KM 96246 Of NH-965D Section II in SataraDistrict in the State of Maharashtra on EPC Mode under NHO-",2026-04-01,538.11,307.24,96.11,0.3128173414919932,31.28173414919932,2.0882658508006777,33.37,,,,,0.0,,,,396.0,304.0,730.0,426.0,0.41643835616438357,-8.273835616438362,,,,1,1,0,0,Maharashtra,National Highways Authority of India [NHAI],0
618754,Upgradation of 2L/4L with Paved Shoulder of Shirwal-Lonand Section from KM 159900 To KM 188025 of NH-965DD Section I and 2L With Paved Shoulder of Lonand-Satara Section from KM 51500 To KM 96246 Of NH-965D Section II in Satara District in the State of Maharashtra on EPC Mode under NHO-,2026-05-01,538.11,307.24,113.19,0.36840906132014056,36.840906132014055,1.6690938679859428,38.51,96.11,538.11,307.24,0.3128173414919932,0.0,33.37,66.63,5.140000000000001,426.0,334.0,730.0,396.0,0.4575342465753425,-7.2434246575342485,31.28173414919932,2.0882658508006777,-0.4191719828147349,1,1,0,0,Maharashtra,National Highways Authority of India [NHAI],1
618755,"4L of left out existing road section from Lalgopalganj Km 161.450 to Nawabganj Km180.200 in Prayagraj",2026-04-01,159.53,100.74,72.27,0.717391304347826,71.73913043478261,28.26086956521739,100.0,,,,,0.0,,,,761.0,365.0,334.0,-31.0,1.092814371257485,0.0,,,,1,1,0,0,"Multi-States(Rajasthan, UttarPradesh)",National Highways Authority of India [NHAI],0
618756,Melur - Pilayarpatti - Karaikudi from km 99.920 of NH 38 to km 12.9 of NH 383 Ext.,2026-04-01,1103.86,1085.41,774.36,0.7134262628868353,71.34262628868353,20.807373711316473,92.15,,,,,0.0,,,,2678.0,2222.0,730.0,-1492.0,3.043835616438356,-7.849999999999994,,,,1,1,0,0,Tamil Nadu,National Highways Authority of India [NHAI],0
618756,Melur - Pilayarpatti - Karaikudi from km 99.920 of NH 38 to km 12.9 of NH 383 Ext.,2026-05-01,1103.86,1085.41,787.61,0.7256336315309422,72.56336315309422,22.28663684690578,94.85,774.36,1103.86,1085.41,0.7134262628868353,0.0,92.15,7.849999999999994,2.6999999999999886,2708.0,2252.0,730.0,-1522.0,3.084931506849315,-5.150000000000006,71.34262628868353,20.807373711316473,1.4792631355893064,1,1,0,0,Tamil Nadu,National Highways Authority of India [NHAI],1
618757,"6L access controlled Highway from Km 40080 to Km 86513 Mator to BarodameoSection",2026-04-01,2010.2,1565.88,707.67,0.4519311824660893,45.19311824660893,-7.9531182466089305,37.24,,,,,0.0,,,,1308.0,761.0,730.0,-31.0,1.0424657534246575,-62.76,,,,1,1,0,0,Rajasthan,National Highways Authority of India [NHAI],0
618757,6L access controlled Highway from Km 40080 to Km 86513 Mator to Barodameo Section,2026-05-01,2010.2,1565.88,707.68,0.45193756865149304,45.193756865149304,-7.923756865149301,37.27,707.67,2010.2,1565.88,0.4519311824660893,0.0,37.24,62.76,0.030000000000001137,1338.0,791.0,730.0,-61.0,1.0835616438356164,-62.73,45.19311824660893,-7.9531182466089305,0.029361381459629854,1,1,0,0,Rajasthan,National Highways Authority of India [NHAI],0
618758,"6L accesscontrolled highway from km 0000 to km 40080 Paniyala to Mator Section ofPaniyala-Barodameo ICR",2026-04-01,1764.86,1239.24,310.12,0.2502501533197766,25.025015331977663,11.794984668022337,36.82,,,,,0.0,,,,1308.0,577.0,730.0,153.0,0.7904109589041096,-42.22109589041096,,,,1,1,0,0,Rajasthan,National Highways Authority of India [NHAI],0
618758,6L accesscontrolled highway from km 0000 to km 40080 Paniyala to Mator Section of Paniyala-Barodameo ICR,2026-05-01,1764.86,1239.24,310.1,0.2502340143959201,25.023401439592007,14.306598560407991,39.33,310.12,1764.86,1239.24,0.2502501533197766,0.0,36.82,63.18,2.509999999999998,1338.0,607.0,730.0,123.0,0.8315068493150685,-43.82068493150685,25.025015331977663,11.794984668022337,2.511613892385654,1,1,0,0,Rajasthan,National Highways Authority of India [NHAI],1
618759,4L PS Mydukur - Badvel from Km 585.820 to Km 630.960 of NH-67,2026-04-01,1063.57,1103.87,502.6,0.45530723726525774,45.53072372652577,44.869276273474235,90.4,,,,,0.0,,,,1431.0,943.0,731.0,-212.0,1.2900136798905608,-9.599999999999994,,,,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],0
618759,4L PS Mydukur - Badvel from Km 585.820 to Km 630.960 of NH-67,2026-05-01,1063.57,1103.87,502.82,0.45550653609573594,45.550653609573594,44.84934639042641,90.4,502.6,1063.57,1103.87,0.45530723726525774,0.0,90.4,9.599999999999994,0.0,1461.0,973.0,731.0,-242.0,1.3310533515731875,-9.599999999999994,45.53072372652577,44.869276273474235,-0.019929883047822727,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],1
618760,"4L Greenfield a Malout bypass from ch. Km 44.500 to ch. Km 35.500 on NH-07 andCh. Km 0.000 to Km 6.984 on NH-09 bMandi Dabwali Bypass from Ch. 38.450 Km toKm 27.910 Pkg-02",2026-04-01,646.42,556.09,549.2,0.9876099192576742,98.76099192576741,-0.7609919257674136,98.0,,,,,0.0,,,,1612.0,1217.0,578.0,-639.0,2.105536332179931,-2.0,,,,1,1,0,0,"Multi-States(Haryana, Punjab)",National Highways Authority of India [NHAI],0
618761,"4L Spur of Meerut-Garh-Mukteshwar section connecting NH-119 and NH-58bypassing Meerut Town of NH 709 A",2026-04-01,991.89,977.73,815.91,0.8344941855113375,83.44941855113375,11.770581448866253,95.22,,,,,0.0,,,,1643.0,1155.0,731.0,-424.0,1.5800273597811219,-4.780000000000001,,,,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],1
618761,4L Spur of Meerut-Garh-Mukteshwar section connecting NH-119 and NH-58 bypassing Meerut Town of NH 709 A,2026-05-01,991.89,977.73,854.1,0.8735540486637415,87.35540486637416,8.86459513362584,96.22,815.91,991.89,977.73,0.8344941855113375,0.0,95.22,4.780000000000001,1.0,1673.0,1185.0,731.0,-454.0,1.6210670314637483,-3.780000000000001,83.44941855113375,11.770581448866253,-2.905986315240412,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618762,Itarsi Km. 63.000 to Betul Km. 137.000 of NH-69 in Madhya Pradesh,2026-04-01,950.27,788.33,397.17,0.5038118554412492,50.38118554412492,49.61881445587508,100.0,,,,,0.0,,,,3165.0,2981.0,730.0,-2251.0,4.083561643835616,0.0,,,,1,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],0
618762,Itarsi Km. 63.000 to Betul Km. 137.000 of NH-69 in Madhya Pradesh,2026-05-01,950.27,788.33,399.27,0.5064757144850506,50.647571448505055,49.352428551494945,100.0,397.17,950.27,788.33,0.5038118554412492,0.0,100.0,0.0,0.0,3195.0,3011.0,730.0,-2281.0,4.124657534246575,0.0,50.38118554412492,49.61881445587508,-0.26638590438013665,1,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],1
618764,Moga - Bagha Purana - Bajakhana from km. 0.00 to km. 43.32,2026-04-01,1032.59,1264.17,663.72,0.5250243242601865,52.50243242601865,23.49756757398135,76.0,,,,,0.0,,,,2161.0,1217.0,731.0,-486.0,1.66484268125855,-24.0,,,,1,1,0,0,Punjab,National Highways Authority of India [NHAI],0
618764,Moga - Bagha Purana - Bajakhana from km. 0.00 to km. 43.32,2026-05-01,1032.59,1264.17,669.84,0.5298654453119438,52.98654453119438,23.013455468805617,76.0,663.72,1032.59,1264.17,0.5250243242601865,0.0,76.0,24.0,0.0,2191.0,1247.0,731.0,-516.0,1.7058823529411764,-24.0,52.50243242601865,23.49756757398135,-0.48411210517573267,1,1,0,0,Punjab,National Highways Authority of India [NHAI],1
618765,4L of Karimnagar-Warangal section from km 49.500 to km 117.820 of NH-563,2026-04-01,2146.86,2486.51,961.92,0.38685547212760046,38.68554721276005,53.714452787239956,92.4,,,,,0.0,,,,1492.0,1005.0,731.0,-274.0,1.3748290013679891,-7.599999999999994,,,,1,1,0,0,Telangana,National Highways Authority of India [NHAI],0
618765,4L of Karimnagar-Warangal section from km 49.500 to km 117.820 of NH-563,2026-05-01,2146.86,2486.51,962.12,0.3869359061495831,38.69359061495831,53.706409385041695,92.4,961.92,2146.86,2486.51,0.38685547212760046,0.0,92.4,7.599999999999994,0.0,1522.0,1035.0,731.0,-304.0,1.4158686730506156,-7.599999999999994,38.68554721276005,53.714452787239956,-0.008043402198261163,1,1,0,0,Telangana,National Highways Authority of India [NHAI],1
618766,"Up-gradation to Four Lane with Paved Shoulder configuration of the highway startingfrom existing km 88.400 Savali Vihir to km 163.400 start of Ahmednagar bypassDesign Length  75.000 km section of NH-160 in the State of Maharashtra underBharatmala Pariyojana on EPC Mode",2026-04-01,862.0,617.93,210.27,0.34028126163157646,34.028126163157644,2.291873836842356,36.32,,,,,0.0,,,,547.0,365.0,730.0,365.0,0.5,-13.68,,,,1,1,0,0,Maharashtra,NHAI,0
618766,Up-gradation to Four Lane with Paved Shoulder configuration of the highway starting from existing km 88.400 Savali Vihir to km 163.400 start of Ahmednagar bypass Design Length 75.000 km section of NH-160 in the State of Maharashtra under Bharatmala Pariyojana on EPC Mode,2026-05-01,862.0,617.93,210.48,0.3406211059505122,34.06211059505122,9.547889404948776,43.61,210.27,862.0,617.93,0.34028126163157646,0.0,36.32,63.68,7.289999999999999,577.0,395.0,730.0,335.0,0.541095890410959,-10.499589041095895,34.028126163157644,2.291873836842356,7.25601556810642,1,1,0,0,Maharashtra,NHAI,1
618768,"Four laning of Agra-Aligarh Section from Km. 0.000 Junction of NH-34 Aligarh Km144.60 to Km. 28.000 near Asroi village in Hathras of NH-509 Package-I",2026-04-01,1309.08,1309.08,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,669.0,31.0,731.0,700.0,0.04240766073871409,-4.240766073871409,,,,0,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],1
618768,Four laning of Agra-Aligarh Section from Km. 0.000 Junction of NH-34 Aligarh Km 144.60 to Km. 28.000 near Asroi village in Hathras of NH-509 Package-I,2026-05-01,1309.08,1309.08,30.46,0.023268249457634373,2.326824945763437,-1.686824945763437,0.64,0.0,1309.08,1309.08,0.0,0.0,0.0,100.0,0.64,699.0,61.0,731.0,670.0,0.08344733242134063,-7.704733242134064,0.0,0.0,-1.686824945763437,0,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],1
618769,Walajahpet/Ranipet to TN/AP Border Section of from Km.106.800 to  Km.133.36 NH-4,2026-04-01,1338.14,1214.7,116.15,0.09562031777393595,9.562031777393596,0.5079682226064044,10.07,,,,,0.0,,,,486.0,212.0,730.0,518.0,0.29041095890410956,-18.971095890410957,,,,1,1,0,0,"Multi-States(Andhra Pradesh,Tamil Nadu)",National Highways Authority of India [NHAI],1
618769,Walajahpet/Ranipet to TN/AP Border Section of from Km.106.800 to Km.133.36 NH-4,2026-05-01,1338.14,1214.7,154.67,0.1273318514859636,12.733185148596359,-1.7031851485963596,11.03,116.15,1338.14,1214.7,0.09562031777393595,0.0,10.07,89.93,0.9599999999999991,516.0,242.0,730.0,488.0,0.3315068493150685,-22.12068493150685,9.562031777393596,0.5079682226064044,-2.211153371202764,1,1,0,0,"Multi-States(Andhra Pradesh,Tamil Nadu)",National Highways Authority of India [NHAI],1
618770,"4L Spur of Panipat - Shamli connecting NH-709AD Panipat  Shamli  Muzaffarnagarand NH-709A Karnal  Meerut bypassing Shamli district UP",2026-04-01,516.16,273.42,232.93,0.8519128081340063,85.19128081340062,-10.96128081340062,74.23,,,,,0.0,,,,1643.0,1278.0,731.0,-547.0,1.7482900136798905,-25.769999999999996,,,,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618771,6L of Varadharajula to Kumarajapet from km 0.000 to km 43.800 of NH-716B Pkg-I,2026-04-01,1924.75,1887.38,947.66,0.5021034449872309,50.21034449872309,48.97965550127691,99.19,,,,,0.0,,,,1885.0,1217.0,731.0,-486.0,1.66484268125855,-0.8100000000000023,,,,1,1,0,0,"Multi-States(Andhra Pradesh,Tamil Nadu)",National Highways Authority of India [NHAI],0
618772,"6L of Kumarajapet to Veera Kaveri Raja Puram from km 43.800 to km 61.380 of NH-716B Pkg-II",2026-04-01,702.52,799.36,370.57,0.46358336669335465,46.358336669335465,51.391663330664535,97.75,,,,,0.0,,,,1885.0,913.0,731.0,-182.0,1.2489740082079344,-2.25,,,,1,1,0,0,"Multi-States(Andhra Pradesh,Tamil Nadu)",National Highways Authority of India [NHAI],0
618772,6L of Kumarajapet to Veera Kaveri Raja Puram from km 43.800 to km 61.380 of NH- 716B Pkg-II,2026-05-01,702.52,799.36,370.76,0.46382105684547636,46.38210568454764,52.03789431545236,98.42,370.57,702.52,799.36,0.46358336669335465,0.0,97.75,2.25,0.6700000000000017,1915.0,943.0,731.0,-212.0,1.2900136798905608,-1.5799999999999983,46.358336669335465,51.391663330664535,0.6462309847878274,1,1,0,0,"Multi-States(Andhra Pradesh,Tamil Nadu)",National Highways Authority of India [NHAI],1
618773,Tuticorin - Tirunelveli from km. 0.00 to km. 47.250,2026-04-01,449.85,452.48,1.17,0.0025857496463932107,0.25857496463932106,99.74142503536068,100.0,,,,,0.0,,,,5995.0,5844.0,731.0,-5113.0,7.99452804377565,0.0,,,,1,0,0,0,Tamil Nadu,National Highways Authority of India [NHAI],0
618774,Ara - Mohania Pkg-II,2026-04-01,984.63,827.51,798.12,0.9644838128844364,96.44838128844364,3.551618711556358,100.0,,,,,0.0,,,,2069.0,1916.0,911.0,-1005.0,2.1031833150384194,0.0,,,,1,1,0,0,Bihar,National Highways Authority of India [NHAI],0
618775,Ara Bypass,2026-04-01,226.32,226.32,1.94,0.00857193354542241,0.8571933545422411,15.072806645457758,15.93,,,,,0.0,,,,396.0,182.0,547.0,365.0,0.3327239488117002,-17.342394881170023,,,,0,1,0,0,Bihar,National Highways Authority of India [NHAI],0
618775,Ara Bypass,2026-05-01,226.32,226.32,4.48,0.01979498055850124,1.9794980558501238,19.05050194414988,21.03,1.94,226.32,226.32,0.00857193354542241,0.0,15.93,84.07,5.100000000000001,426.0,212.0,547.0,335.0,0.3875685557586837,-17.72685557586837,0.8571933545422411,15.072806645457758,3.9776952986921206,0,1,0,0,Bihar,National Highways Authority of India [NHAI],0
618776,4L of Greenfield section from  Sirhind to Mohali,2026-04-01,1237.65,1301.15,979.97,0.7531568228105906,75.31568228105905,13.50431771894094,88.82,,,,,0.0,,,,1492.0,1066.0,731.0,-335.0,1.4582763337893296,-11.180000000000007,,,,1,1,0,0,Punjab,National Highways Authority of India [NHAI],1
618776,4L of Greenfield section from Sirhind to Mohali,2026-05-01,1237.65,1301.15,1017.51,0.7820082234946009,78.20082234946008,10.61917765053991,88.82,979.97,1237.65,1301.15,0.7531568228105906,0.0,88.82,11.180000000000007,0.0,1522.0,1096.0,731.0,-365.0,1.4993160054719563,-11.180000000000007,75.31568228105905,13.50431771894094,-2.8851400684010287,1,1,0,0,Punjab,National Highways Authority of India [NHAI],1
618777,"4L of Pileru to Kalur Section from Km 55.900 to Km 92.800 & Km 94.500 to Km95.717 of NH-71Package-II",2026-04-01,1877.47,592.85,246.22,0.41531584717888165,41.531584717888165,57.30841528211184,98.84,,,,,0.0,,,,1492.0,913.0,762.0,-151.0,1.1981627296587927,-1.1599999999999966,,,,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],0
618777,4L of Pileru to Kalur Section from Km 55.900 to Km 92.800 & Km 94.500 to Km 95.717 of NH-71Package-II,2026-05-01,1877.47,592.85,246.34,0.4155182592561356,41.551825925613564,57.28817407438644,98.84,246.22,1877.47,592.85,0.41531584717888165,0.0,98.84,1.1599999999999966,0.0,1522.0,943.0,762.0,-181.0,1.23753280839895,-1.1599999999999966,41.531584717888165,57.30841528211184,-0.02024120772539817,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],0
618778,4L of Madanapalle to Pileru Section from Km 0.000 to Km 55.900 of NH-71Package-I,2026-04-01,1877.47,1994.1,1145.97,0.5746803069053709,57.468030690537084,37.43196930946292,94.9,,,,,0.0,,,,1520.0,1186.0,731.0,-455.0,1.622435020519836,-5.099999999999994,,,,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],0
618778,4L of Madanapalle to Pileru Section from Km 0.000 to Km 55.900 of NH-71Package-I,2026-05-01,1877.47,1994.1,1147.49,0.5754425555388396,57.54425555388396,37.35574444611605,94.9,1145.97,1877.47,1994.1,0.5746803069053709,0.0,94.9,5.099999999999994,0.0,1550.0,1216.0,731.0,-485.0,1.6634746922024624,-5.099999999999994,57.468030690537084,37.43196930946292,-0.07622486334687295,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],1
618779,4L of Aurangabad-Paithan,2026-04-01,1505.0,349.96,305.59,0.8732140816093268,87.32140816093268,9.178591839067323,96.5,,,,,0.0,,,,1308.0,1186.0,547.0,-639.0,2.1681901279707496,-3.5,,,,1,1,0,0,Bihar,NHAI,1
618782,4L of Bareilly-Pilibhit-Sitarganj from Km. 0.000 to Km. 32.500 of NH-30 Pkg-1,2026-04-01,1394.14,1394.14,561.53,0.4027787740112183,40.27787740112183,18.582122598878172,58.86,,,,,0.0,,,,1155.0,761.0,730.0,-31.0,1.0424657534246575,-41.14,,,,0,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618782,4L of Bareilly-Pilibhit-Sitarganj from Km. 0.000 to Km. 32.500 of NH-30 Pkg-1,2026-05-01,1394.14,1394.14,587.94,0.4217223521310629,42.17223521310629,19.82776478689371,62.0,561.53,1394.14,1394.14,0.4027787740112183,0.0,58.86,41.14,3.1400000000000006,1185.0,791.0,730.0,-61.0,1.0835616438356164,-38.0,40.27787740112183,18.582122598878172,1.2456421880155375,0,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618783,4-laning of Pilibhit - Sitarganj from Km. 32.500 to Km. 70.800 Pkg-2 of NH-30,2026-04-01,1471.19,1471.19,416.11,0.28283906225572497,28.283906225572498,6.916093774427505,35.2,,,,,0.0,,,,1186.0,761.0,730.0,-31.0,1.0424657534246575,-64.8,,,,0,1,0,0,"Multi-States (UttarPradesh,Uttarakhand)",National Highways Authority of India [NHAI],0
618783,4-laning of Pilibhit - Sitarganj from Km. 32.500 to Km. 70.800 Pkg-2 of NH-30,2026-05-01,1471.19,1471.19,438.75,0.29822796511667427,29.822796511667427,10.177203488332573,40.0,416.11,1471.19,1471.19,0.28283906225572497,0.0,35.2,64.8,4.799999999999997,1216.0,791.0,730.0,-61.0,1.0835616438356164,-60.0,28.283906225572498,6.916093774427505,3.2611097139050678,0,1,0,0,"Multi-States (UttarPradesh,Uttarakhand)",National Highways Authority of India [NHAI],0
618784,"Balance works of 4 lane divided carriageway of Missing Link section of NH-39 RewaBypass from junction with NH 30 near Bela to Junction with MPRDC ring road nearSilpara on SH 9 design length 13.100 km on EPC Mode under Bharatmala Pariyojanain the State of Madhya Pradesh",2026-04-01,355.36,355.36,208.94,0.5879671319225573,58.79671319225574,25.64328680774426,84.44,,,,,0.0,,,,974.0,730.0,730.0,0.0,1.0,-15.560000000000002,,,,0,1,0,0,Madhya Pradesh,NHAI,1
618784,Balance works of 4 lane divided carriageway of Missing Link section of NH-39 Rewa Bypass from junction with NH 30 near Bela to Junction with MPRDC ring road near Silpara on SH 9 design length 13.100 km on EPC Mode under Bharatmala Pariyojana in the State of Madhya Pradesh,2026-05-01,355.36,355.36,223.53,0.6290240882485367,62.90240882485367,21.537591175146325,84.44,208.94,355.36,355.36,0.5879671319225573,0.0,84.44,15.560000000000002,0.0,1004.0,760.0,730.0,-30.0,1.0410958904109588,-15.560000000000002,58.79671319225574,25.64328680774426,-4.105695632597936,0,1,0,0,Madhya Pradesh,NHAI,1
618785,"4/6L Greenfield LudhianaRupnagar highway from Jn. with NE-5 village near toManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km 66.0 toKm 91.0 i/c spur to Kharar from Km 0.0 to Km 19.5 with Ludhiana bypass of NH-205KPkg-3",2026-04-01,1501.02,1815.13,992.99,0.5470627448171757,54.706274481717564,23.89372551828243,78.6,,,,,0.0,,,,1735.0,1155.0,731.0,-424.0,1.5800273597811219,-21.400000000000006,,,,1,1,0,0,Punjab,National Highways Authority of India [NHAI],0
618785,4/6L Greenfield LudhianaRupnagar highway from Jn. with NE-5 village near to ManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km 66.0 to Km 91.0 i/c spur to Kharar from Km 0.0 to Km 19.5 with Ludhiana bypass of NH-205K Pkg-3,2026-05-01,1501.02,1815.13,992.99,0.5470627448171757,54.706274481717564,23.89372551828243,78.6,992.99,1501.02,1815.13,0.5470627448171757,0.0,78.6,21.400000000000006,0.0,1765.0,1185.0,731.0,-454.0,1.6210670314637483,-21.400000000000006,54.706274481717564,23.89372551828243,0.0,1,1,0,0,Punjab,National Highways Authority of India [NHAI],1
618786,4L of Phagwara - Hoshiarpur,2026-04-01,1196.38,1503.79,160.92,0.10700962235418508,10.700962235418508,3.2690377645814923,13.97,,,,,0.0,,,,1247.0,396.0,730.0,334.0,0.5424657534246575,-40.276575342465755,,,,1,1,0,0,Punjab,National Highways Authority of India [NHAI],0
618786,4L of Phagwara - Hoshiarpur,2026-05-01,1196.38,1503.79,161.12,0.10714261964769017,10.714261964769017,6.0857380352309836,16.8,160.92,1196.38,1503.79,0.10700962235418508,0.0,13.97,86.03,2.83,1277.0,426.0,730.0,304.0,0.5835616438356165,-41.55616438356165,10.700962235418508,3.2690377645814923,2.8167002706494912,1,1,0,0,Punjab,National Highways Authority of India [NHAI],1
618787,"Upgradation to 4L PS  from Bhimasar, Junction of NH-41 to Anjar- Bhuj upto AirportJunction from Km 0.000 to Km 65.478 of NH-341",2026-04-01,1373.06,1687.25,834.0,0.4942954511779523,49.42954511779523,46.57045488220477,96.0,,,,,0.0,,,,1492.0,1186.0,882.0,-304.0,1.344671201814059,-4.0,,,,1,1,0,0,Gujarat,National Highways Authority of India [NHAI],0
618787,"Upgradation to 4L PS from Bhimasar, Junction of NH-41 to Anjar- Bhuj upto Airport Junction from Km 0.000 to Km 65.478 of NH-341",2026-05-01,1373.06,1687.25,837.67,0.4964705882352941,49.64705882352941,46.35294117647059,96.0,834.0,1373.06,1687.25,0.4942954511779523,0.0,96.0,4.0,0.0,1522.0,1216.0,882.0,-334.0,1.3786848072562359,-4.0,49.42954511779523,46.57045488220477,-0.21751370573418427,1,1,0,0,Gujarat,National Highways Authority of India [NHAI],0
618788,4L Greenfield Jalbhera  Shahbad section from km. 0.000 to km. 22.850 of NH-152G,2026-04-01,927.22,1173.66,367.54,0.313157132389278,31.3157132389278,55.7342867610722,87.05,,,,,0.0,,,,1492.0,1035.0,700.0,-335.0,1.4785714285714286,-12.950000000000003,,,,1,1,0,0,Haryana,National Highways Authority of India [NHAI],0
618788,4L Greenfield Jalbhera Shahbad section from km. 0.000 to km. 22.850 of NH-152G,2026-05-01,927.22,1173.66,369.17,0.3145459502752075,31.45459502752075,55.595404972479244,87.05,367.54,927.22,1173.66,0.313157132389278,0.0,87.05,12.950000000000003,0.0,1522.0,1065.0,700.0,-365.0,1.5214285714285714,-12.950000000000003,31.3157132389278,55.7342867610722,-0.13888178859295408,1,1,0,0,Haryana,National Highways Authority of India [NHAI],1
618790,"Construction of four laning of Bakarpur- Manikpur road section starting from villageChitarsenpur km 0000 and terminating at SH-74 near Manikpur 38814 at NH-139Wunder Bharatmalapariyona",2026-04-01,1422.37,1537.99,273.52,0.1778425087289254,17.78425087289254,23.21574912710746,41.0,,,,,0.0,,,,1127.0,547.0,912.0,365.0,0.5997807017543859,-18.97807017543859,,,,1,1,0,0,Bihar,National Highways Authority of India [NHAI],0
