ProjectCode,ReportMonth,ProjectName,OriginalCost,RevisedCost,Expenditure,CurrentExpenditureRatio,RobustCurrentExpenditurePct,Physical Progress,CurrentScheduleDelayDays,CurrentScheduleStatus,Prev_Expenditure,Prev_OriginalCost,Prev_RevisedCost,Prev_ExpenditureRatio,Prev_PhysicalProgress,Prev_ProgressRemaining,ProgressVelocity,ProjectAgeDays,ElapsedDays,PlannedDurationDays,RemainingPlannedDays,ScheduleElapsedRatio,ProgressScheduleGap,Prev_RobustExpenditurePct,ExpenditureChange,CostGrowth,ScheduleDelayChangeDays,HasPreviousRevisedCost,HasPreviousRevisedDoc,HasPreviousTargetDoc,InvalidPlannedDuration,DateInconsistencyFlag,State,Agency,FutureTimeOverrun
619185,2026-04,"Rehabilitation and up-gradation and completion of balance work of section from Km155.00 to Km 181.00 End of Jarwa to Rangat of NH -4 Total length 26 Km toIntermediate Lane/2-lane with hard shoulders in the UT of A&N Islands on EPC basis -Package-III.B Balance work",183.56,333.12,0.0,0.0,0.0,47.28,-1325.0,WithinPlan,,,,,,,,2981.0,700.0,2025.0,1325.0,0.345679012345679,12.712098765432103,,,,,0,0,0,0,0,"Andaman &Nicobar",NHIDCL,1
619185,2026-05,Rehabilitation and up-gradation and completion of balance work of section from Km 155.00 to Km 181.00 End of Jarwa to Rangat of NH -4 Total length 26 Km to Intermediate Lane/2-lane with hard shoulders in the UT of A&N Islands on EPC basis - Package-III.B Balance work,183.56,333.12,0.0,0.0,0.0,47.28,-1295.0,WithinPlan,0.0,183.56,333.12,0.0,47.28,52.72,0.0,3011.0,730.0,2025.0,1295.0,0.36049382716049383,11.230617283950622,0.0,0.0,0.0,30.0,1,1,1,0,0,"Andaman &Nicobar",NHIDCL,1
619186,2026-04,"Construction of Balance works of Major Bridge over Middle Strait Creek betweenKm.106.590 to km108.553 of NH-04 connecting South Andaman  & Baratang Island inthe Union Territory of Andaman & Nicobar Islands on EPC basis",262.96,371.88,0.0,0.0,0.0,12.64,-1326.0,WithinPlan,,,,,,,,4049.0,700.0,2026.0,1326.0,0.3455083909180652,-21.910839091806515,,,,,0,0,0,0,0,"Andaman &Nicobar",NHIDCL,0
619186,2026-05,Construction of Balance works of Major Bridge over Middle Strait Creek between Km.106.590 to km108.553 of NH-04 connecting South Andaman & Baratang Island in the Union Territory of Andaman & Nicobar Islands on EPC basis,262.96,371.88,0.0,0.0,0.0,12.64,-1296.0,WithinPlan,0.0,262.96,371.88,0.0,12.64,87.36,0.0,4079.0,730.0,2026.0,1296.0,0.36031589338598224,-23.391589338598223,0.0,0.0,0.0,30.0,1,1,1,0,0,"Andaman &Nicobar",NHIDCL,0
619187,2026-04,"Slope protection and landslide mitigation at 4 vulnerable locations km 1.950 to Km2.100, km 11.100 to 11.450, km 22.435 to km 22.485 and km 22.610 to km 22.680within Sevoke-Rangpo section of NH-10 old NH-31A in Darjeeling & Kalimpong districtin the State of West Bengal on EPC mode",152.27,152.27,0.0,0.0,0.0,27.3,-1723.0,WithinPlan,,,,,,,,790.0,304.0,2027.0,1723.0,0.14997533300444005,12.302466699555996,,,,,0,0,0,0,0,West Bengal,NHIDCL,0
619187,2026-05,"Slope protection and landslide mitigation at 4 vulnerable locations km 1.950 to Km 2.100, km 11.100 to 11.450, km 22.435 to km 22.485 and km 22.610 to km 22.680 within Sevoke-Rangpo section of NH-10 old NH-31A in Darjeeling & Kalimpong district in the State of West Bengal on EPC mode",152.27,152.27,0.0,0.0,0.0,29.33,-1693.0,WithinPlan,0.0,152.27,152.27,0.0,27.3,72.7,2.0299999999999976,820.0,334.0,2027.0,1693.0,0.16477553034040454,12.852446965959544,0.0,0.0,0.0,30.0,1,1,1,0,0,West Bengal,NHIDCL,0
619191,2026-04,Kanpur LPG Bottling Plant,202.0,202.0,125.69,62.22277227722772,62.22277227722772,54.0,-1815.0,WithinPlan,,,,,,,,212.0,212.0,2027.0,1815.0,0.10458806117414898,43.541193882585105,,,,,0,0,0,0,0,Uttar Pradesh,MinistryofPetroleumNaturalGas,0
619191,2026-05,Kanpur LPG Bottling Plant,202.0,202.0,129.69,64.20297029702971,64.20297029702971,58.0,-1785.0,WithinPlan,125.69,202.0,202.0,62.22277227722772,54.0,46.0,4.0,242.0,242.0,2027.0,1785.0,0.11938825851011346,46.061174148988655,62.22277227722772,4.0,0.0,30.0,1,1,1,0,0,Uttar Pradesh,MinistryofPetroleumNaturalGas,0
619193,2026-04,"Rehabilitation and upgradation of NH-221 from km 121/0 to 165/0 Rudrampur toBhadrachalam section to two lane with paved shoulder under NHDPIV in the state ofTelangana through EPC mode",295.47,334.82,375.14,126.96382035401224,112.04229138044322,82.76,2060.0,SeverelyOverdue,,,,,,,,4108.0,4077.0,2017.0,-2060.0,2.021318790282598,-119.37187902825978,,,,,0,0,0,0,0,Telangana,MoRTH,1
619193,2026-05,Rehabilitation and upgradation of NH-221 from km 121/0 to 165/0 Rudrampur to Bhadrachalam section to two lane with paved shoulder under NHDPIV in the state of Telangana through EPC mode,295.47,334.82,375.14,126.96382035401224,112.04229138044322,82.76,2090.0,SeverelyOverdue,375.14,295.47,334.82,126.96382035401224,82.76,17.239999999999995,0.0,4138.0,4107.0,2017.0,-2090.0,2.0361923648983637,-120.85923648983636,112.04229138044322,0.0,0.0,30.0,1,1,1,0,0,Telangana,MoRTH,1
619194,2026-05,"Construction of Four Lane Gola Flyover at Km 99.850 of NH 730 Major Junction with State Highways -93 of Engineering, Procurement and Construction EPC mode in the State of Uttar Pradesh.",168.05,168.05,0.0,0.0,0.0,1.5,-2027.0,WithinPlan,,,,,,,,426.0,0.0,2027.0,2027.0,0.0,1.5,,,,,0,0,0,0,0,Uttar Pradesh,MoRTH,0
619196,2026-04,"Change of service of existing Mundra-Panipat Pipeline [Panipat - Churwa section]from Crude oil to Product",359.0,359.0,10.37,2.8885793871866294,2.8885793871866294,35.3,-1692.0,WithinPlan,,,,,,,,335.0,335.0,2027.0,1692.0,0.16526887025160336,18.773112974839663,,,,,0,0,0,0,0,Haryana,IOCL,0
619196,2026-05,Change of service of existing Mundra-Panipat Pipeline [Panipat - Churwa section] from Crude oil to Product,359.0,359.0,33.94,9.454038997214484,9.454038997214484,38.2,-1662.0,WithinPlan,10.37,359.0,359.0,2.8885793871866294,35.3,64.7,2.9000000000000057,365.0,365.0,2027.0,1662.0,0.18006906758756783,20.19309324124322,2.8885793871866294,23.57,0.0,30.0,1,0,1,0,1,Haryana,IOCL,0
619197,2026-04,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-27 Ch.729.700 to Ch.756.052,1185.69,1259.27,991.08,83.58677225919085,78.70274047662535,97.0,-504.0,WithinPlan,,,,,,,,2038.0,1520.0,2024.0,504.0,0.7509881422924901,21.901185770750985,,,,,0,0,0,0,0,Gujarat,National Highways Authority of India [NHAI],1
619197,2026-05,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-27 Ch.729.700 to Ch.756.052,1185.69,1259.27,1000.72,84.39980095977869,79.46826335893019,97.6,-474.0,WithinPlan,991.08,1185.69,1259.27,83.58677225919085,97.0,3.0,0.5999999999999943,2068.0,1550.0,2024.0,474.0,0.7658102766798419,21.018972332015807,78.70274047662535,9.639999999999986,0.0,30.0,1,1,1,0,0,Gujarat,NHAI,0
619198,2026-04,"Vadodara Mumbai Expressway Phase II - Pkg XII [Km. 50.700 to Km. 77.000] Masvan- Ganjad",1711.38,2388.52,979.26,57.22048872839463,40.99861001791905,99.38,-532.0,WithinPlan,,,,,,,,2069.0,1492.0,2024.0,532.0,0.7371541501976284,25.66458498023715,,,,,0,0,0,0,0,Maharashtra,National Highways Authority of India [NHAI],1
619198,2026-05,Vadodara Mumbai Expressway Phase II - Pkg XII [Km. 50.700 to Km. 77.000] Masvan - Ganjad,1711.38,2388.52,979.26,57.22048872839463,40.99861001791905,99.38,-502.0,WithinPlan,979.26,1711.38,2388.52,57.22048872839463,99.38,0.6200000000000045,0.0,2099.0,1522.0,2024.0,502.0,0.7519762845849802,24.18237154150198,40.99861001791905,0.0,0.0,30.0,1,1,1,0,0,Maharashtra,National Highways Authority of India [NHAI],1
619199,2026-04,"Bangalore Chennai Expressway Phase-II Pkg-I from km.71.000 to Km 96.000Bethamangala in the state of Karnataka to Byreddypalli",1410.01,1410.01,241.41,17.121155169112274,17.121155169112274,98.47,-746.0,WithinPlan,,,,,,,,1947.0,1278.0,2024.0,746.0,0.6314229249011858,35.32770750988142,,,,,0,0,0,0,1,"Multi-States(Andhra Pradesh,Karnataka)",National Highways Authority of India [NHAI],0
619199,2026-05,Bangalore Chennai Expressway Phase-II Pkg-I from km.71.000 to Km 96.000 Bethamangala in the state of Karnataka to Byreddypalli,1410.01,1410.01,241.42,17.121864383940537,17.121864383940537,98.92,-716.0,WithinPlan,241.41,1410.01,1410.01,17.121155169112274,98.47,1.5300000000000011,0.45000000000000284,1977.0,1308.0,2024.0,716.0,0.6462450592885376,34.29549407114624,17.121155169112274,0.009999999999990905,0.0,30.0,1,1,1,0,1,"Multi-States(Andhra Pradesh,Karnataka)",National Highways Authority of India [NHAI],0
619200,2026-04,"Delhi-Amritsar-Katra Expressway Phase-I Spur-III from Junction with Amritsar-Jalandhar road NH-3 near Bhishambarpura to Junction with Amritsar-Anjala road NH-354 near Amritsar Airport [Km 71000 to Km 99000 of Amritsar connectivity]",1641.75,1951.7,1007.55,61.37048880767474,51.62422503458522,32.47,-777.0,WithinPlan,,,,,,,,1857.0,1247.0,2024.0,777.0,0.616106719367589,-29.1406719367589,,,,,0,0,0,0,0,Punjab,National Highways Authority of India [NHAI],1
619200,2026-05,Delhi-Amritsar-Katra Expressway Phase-I Spur-III from Junction with Amritsar- Jalandhar road NH-3 near Bhishambarpura to Junction with Amritsar-Anjala road NH- 354 near Amritsar Airport [Km 71000 to Km 99000 of Amritsar connectivity],1641.75,1951.7,1041.24,63.42256738236638,53.350412460931494,33.07,-747.0,WithinPlan,1007.55,1641.75,1951.7,61.37048880767474,32.47,67.53,0.6000000000000014,1887.0,1277.0,2024.0,747.0,0.6309288537549407,-30.02288537549407,51.62422503458522,33.690000000000055,0.0,30.0,1,1,1,0,0,Punjab,National Highways Authority of India [NHAI],0
619201,2026-04,Karnal ring road Lot-4/Pkg-1,1741.45,2041.54,461.25,26.4865485658503,22.593238437650008,91.61,-1051.0,WithinPlan,,,,,,,,1247.0,974.0,2025.0,1051.0,0.48098765432098767,43.511234567901234,,,,,0,0,0,0,0,Haryana,National Highways Authority of India [NHAI],0
619201,2026-05,Karnal ring road Lot-4/Pkg-1,1741.45,2041.54,461.41,26.49573631169428,22.601075658571474,94.41,-1021.0,WithinPlan,461.25,1741.45,2041.54,26.4865485658503,91.61,8.39,2.799999999999997,1277.0,1004.0,2025.0,1021.0,0.49580246913580245,44.82975308641975,22.593238437650008,0.160000000000025,0.0,30.0,1,1,1,0,0,Haryana,National Highways Authority of India [NHAI],0
619202,2026-04,"Dwarka Expressway from Km -0.600 to Km 5.300 - Pkg-I Shivmurti Chowk-RuB nearDwarka Sector 21",2144.67,3929.5,3097.34,144.42035371409122,78.82275098613056,98.8,16.0,SlightlyOverdue,,,,,,,,2953.0,2038.0,2022.0,-16.0,1.0079129574678536,-1.9912957467853545,,,,,0,0,0,0,0,Delhi,National Highways Authority of India [NHAI],1
619202,2026-05,Dwarka Expressway from Km -0.600 to Km 5.300 - Pkg-I Shivmurti Chowk-RuB near Dwarka Sector 21,2144.67,3929.5,3106.86,144.86424484885788,79.06502099503754,98.8,46.0,ModeratelyOverdue,3097.34,2144.67,3929.5,144.42035371409122,98.8,1.2000000000000028,0.0,2983.0,2068.0,2022.0,-46.0,1.022749752720079,-3.47497527200791,78.82275098613056,9.519999999999982,0.0,30.0,1,1,1,0,0,Delhi,National Highways Authority of India [NHAI],0
619203,2026-04,Vadape to Thane from km 539.202 to km 563.000 section of NH-3 new NH-848,1252.92,1371.27,482.26,38.49088529195798,35.168858065880535,76.6,626.0,SeverelyOverdue,,,,,,,,2953.0,2647.0,2021.0,-626.0,1.309747649678377,-54.374764967837706,,,,,0,0,0,0,0,Maharashtra,National Highways Authority of India [NHAI],1
619203,2026-05,Vadape to Thane from km 539.202 to km 563.000 section of NH-3 new NH-848,1252.92,1371.27,482.38,38.5004629186221,35.177609077716276,80.78,656.0,SeverelyOverdue,482.26,1252.92,1371.27,38.49088529195798,76.6,23.400000000000006,4.180000000000007,2983.0,2677.0,2021.0,-656.0,1.3245917862444334,-51.67917862444335,35.168858065880535,0.12000000000000455,0.0,30.0,1,1,1,0,0,Maharashtra,National Highways Authority of India [NHAI],1
619205,2026-04,Six Laning of KT/KL Border Thalapaddy -Chengala from Km. 17.200 to Km. 57.20,1981.07,2681.48,1060.49,53.53117254816841,39.548682071095065,99.2,-412.0,WithinPlan,,,,,,,,2161.0,1612.0,2024.0,412.0,0.7964426877470355,19.555731225296455,,,,,0,0,0,0,0,"Multi-States(Karnataka,Kerala)",National Highways Authority of India [NHAI],1
619205,2026-05,Six Laning of KT/KL Border Thalapaddy -Chengala from Km. 17.200 to Km. 57.20,1981.07,2681.48,1060.64,53.53874421398538,39.554275996837575,100.0,-382.0,WithinPlan,1060.49,1981.07,2681.48,53.53117254816841,99.2,0.7999999999999972,0.7999999999999972,2191.0,1642.0,2024.0,382.0,0.8112648221343873,18.873517786561266,39.548682071095065,0.15000000000009095,0.0,30.0,1,1,1,0,0,"Multi-States(Karnataka,Kerala)",National Highways Authority of India [NHAI],1
619206,2026-04,6L of Perole Nileshwar town to Taliparamba from Km 94.248 to Km 134.650 of NH-66,3041.65,3867.66,1007.02,33.10768826130554,26.036931891634733,86.65,-381.0,WithinPlan,,,,,,,,2130.0,1643.0,2024.0,381.0,0.8117588932806324,5.4741106719367565,,,,,0,0,0,0,0,Kerala,National Highways Authority of India [NHAI],0
619206,2026-05,6L of Perole Nileshwar town to Taliparamba from Km 94.248 to Km 134.650 of NH-66,3041.65,3867.66,1104.11,36.29970575181233,28.547235279212753,86.65,-351.0,WithinPlan,1007.02,3041.65,3867.66,33.10768826130554,86.65,13.349999999999994,0.0,2160.0,1673.0,2024.0,351.0,0.8265810276679841,3.9918972332015983,26.036931891634733,97.08999999999992,0.0,30.0,1,1,1,0,0,Kerala,National Highways Authority of India [NHAI],0
619207,2026-04,Start of Kollam Bypass - Kadambattukonam,2641.37,3309.06,891.4,33.74763853606272,26.93816370812255,81.8,-747.0,WithinPlan,,,,,,,,1765.0,1278.0,2025.0,747.0,0.6311111111111111,18.68888888888889,,,,,0,0,0,0,0,Kerala,National Highways Authority of India [NHAI],1
619207,2026-05,Start of Kollam Bypass - Kadambattukonam,2641.37,3309.06,931.86,35.27941939220935,28.160867436673858,81.8,-717.0,WithinPlan,891.4,2641.37,3309.06,33.74763853606272,81.8,18.200000000000003,0.0,1795.0,1308.0,2025.0,717.0,0.6459259259259259,17.207407407407402,26.93816370812255,40.460000000000036,0.0,30.0,1,1,1,0,0,Kerala,National Highways Authority of India [NHAI],0
619208,2026-04,Kadambattukonam-Kazhakuttom,3635.64,3526.33,573.31,15.769163063449627,16.257979258889552,44.34,-655.0,WithinPlan,,,,,,,,1582.0,1370.0,2025.0,655.0,0.6765432098765433,-23.314320987654327,,,,,0,0,0,0,0,Kerala,National Highways Authority of India [NHAI],1
619208,2026-05,Kadambattukonam-Kazhakuttom,3635.64,3526.33,595.69,16.384735562376914,16.89263341774593,44.34,-625.0,WithinPlan,573.31,3635.64,3526.33,15.769163063449627,44.34,55.66,0.0,1612.0,1400.0,2025.0,625.0,0.691358024691358,-24.795802469135793,16.257979258889552,22.38000000000011,0.0,30.0,1,1,1,0,0,Kerala,National Highways Authority of India [NHAI],0
619209,2026-04,"4L of existing 2/4L stretch from Lonand  to Dive Ghat Km 166.400 to Km 220.900  ofMohol  Alandi section of NH-965 Pkg - V",1709.56,2049.51,1125.89,65.85846650600156,54.93459412249757,98.52,-593.0,WithinPlan,,,,,,,,1643.0,1431.0,2024.0,593.0,0.7070158102766798,27.81841897233201,,,,,0,0,0,0,0,Maharashtra,National Highways Authority of India [NHAI],0
619210,2026-04,Dharampuri-Lonand from km. 117.00 to 166.40 Pkg-IV on Mohol-Alandi Section,1411.71,1358.68,1047.19,74.1788327631029,77.07407189330821,97.4,-350.0,WithinPlan,,,,,,,,1916.0,1673.0,2023.0,350.0,0.8269896193771626,14.701038062283743,,,,,0,0,0,0,0,Maharashtra,National Highways Authority of India [NHAI],1
619210,2026-05,Dharampuri-Lonand from km. 117.00 to 166.40 Pkg-IV on Mohol-Alandi Section,1411.71,1358.68,1047.2,74.17954112388522,77.07480790178703,97.4,-320.0,WithinPlan,1047.19,1411.71,1358.68,74.1788327631029,97.4,2.5999999999999943,0.0,1946.0,1703.0,2023.0,320.0,0.8418190805734058,13.218091942659427,77.07407189330821,0.009999999999990905,0.0,30.0,1,1,1,0,0,Maharashtra,National Highways Authority of India [NHAI],1
619211,2026-04,"6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km.97.000 to Km. 162.500 in Yadgir of NH-150C Pkg-III",2104.7,2065.83,779.81,37.050886112034966,37.748023796730614,73.9,-929.0,WithinPlan,,,,,,,,1492.0,1096.0,2025.0,929.0,0.5412345679012346,19.77654320987655,,,,,0,0,0,0,0,Karnataka,National Highways Authority of India [NHAI],1
619211,2026-05,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 97.000 to Km. 162.500 in Yadgir of NH-150C Pkg-III,2104.7,2065.83,795.13,37.77878082387039,38.48961434387147,73.9,-899.0,WithinPlan,779.81,2104.7,2065.83,37.050886112034966,73.9,26.099999999999994,0.0,1522.0,1126.0,2025.0,899.0,0.5560493827160494,18.295061728395062,37.748023796730614,15.32000000000005,0.0,30.0,1,1,1,0,0,Karnataka,National Highways Authority of India [NHAI],0
619212,2026-04,"6L Access Controlled Greenfield Highway of Julekal village to Dinnedevarapaduvillage from Km 242.200 to Km 280.400 Pkg-2",1227.57,1315.87,524.04,42.68921527896576,39.824602734312656,65.24,-839.0,WithinPlan,,,,,,,,1551.0,1186.0,2025.0,839.0,0.585679012345679,6.6720987654320965,,,,,0,0,0,0,0,"Multi-States(Andhra Pradesh,Telangana)",National Highways Authority of India [NHAI],1
619212,2026-05,6L Access Controlled Greenfield Highway of Julekal village to Dinnedevarapadu village from Km 242.200 to Km 280.400 Pkg-2,1227.57,1315.87,527.81,42.99632607509144,40.111105200361735,68.53,-809.0,WithinPlan,524.04,1227.57,1315.87,42.68921527896576,65.24,34.760000000000005,3.2900000000000063,1581.0,1216.0,2025.0,809.0,0.6004938271604938,8.480617283950622,39.824602734312656,3.769999999999982,0.0,30.0,1,1,1,0,0,"Multi-States(Andhra Pradesh,Telangana)",National Highways Authority of India [NHAI],0
619213,2026-04,"6L of Hatibena - Badakumari Section from Km 146.50 to km 179.00 of NH-130-CDPackage  OD-2",791.17,1070.63,727.37,91.93599352857161,67.93850349794046,99.95,-532.0,WithinPlan,,,,,,,,1885.0,1492.0,2024.0,532.0,0.7371541501976284,26.23458498023716,,,,,0,0,0,0,0,Odisha,National Highways Authority of India [NHAI],1
619213,2026-05,6L of Hatibena - Badakumari Section from Km 146.50 to km 179.00 of NH-130-CD Package OD-2,791.17,1070.63,727.42,91.94231328285957,67.94317364542371,99.95,-502.0,WithinPlan,727.37,791.17,1070.63,91.93599352857161,99.95,0.04999999999999716,0.0,1915.0,1522.0,2024.0,502.0,0.7519762845849802,24.752371541501986,67.93850349794046,0.049999999999954525,0.0,30.0,1,1,1,0,0,Odisha,National Highways Authority of India [NHAI],1
619214,2026-04,"4L of Channarayapatna Bypass and Hassan Bypass with structures in Devihalli -Hassan section",688.0,684.54,586.06,85.18313953488371,85.61369678908464,82.34,-107.0,WithinPlan,,,,,,,,2191.0,1916.0,2023.0,107.0,0.9471082550667326,-12.370825506673256,,,,,0,0,0,0,0,Karnataka,National Highways Authority of India [NHAI],1
619214,2026-05,4L of Channarayapatna Bypass and Hassan Bypass with structures in Devihalli - Hassan section,688.0,684.54,586.06,85.18313953488371,85.61369678908464,82.34,-77.0,WithinPlan,586.06,688.0,684.54,85.18313953488371,82.34,17.659999999999997,0.0,2221.0,1946.0,2023.0,77.0,0.9619377162629758,-13.853771626297572,85.61369678908464,0.0,0.0,30.0,1,1,1,0,0,Karnataka,National Highways Authority of India [NHAI],0
619215,2026-04,"Cuttack-Angul Section of NH-42 New NH-55 from Km.60.200 to Km. 112.000 Pkg-II inthe State of Odisha",991.41,1168.82,499.5,50.38278815021031,42.73540836056878,99.66,933.0,SeverelyOverdue,,,,,,,,3104.0,2953.0,2020.0,-933.0,1.4618811881188118,-46.5281188118812,,,,,0,0,0,0,0,Odisha,National Highways Authority of India [NHAI],1
619215,2026-05,Cuttack-Angul Section of NH-42 New NH-55 from Km.60.200 to Km. 112.000 Pkg-II in the State of Odisha,991.41,1168.82,500.25,50.45843798226768,42.799575640389456,99.66,963.0,SeverelyOverdue,499.5,991.41,1168.82,50.38278815021031,99.66,0.3400000000000034,0.0,3134.0,2983.0,2020.0,-963.0,1.4767326732673267,-48.01326732673269,42.73540836056878,0.75,0.0,30.0,1,1,1,0,0,Odisha,National Highways Authority of India [NHAI],0
619216,2026-04,"6L access Controlled Greenfield Highway from Adhoya Musalmana to Sadopursection of Shamli -Ambala Package-III Design Ch. Form km 84.400 to km 121.786",1491.72,1122.86,644.11,43.179014828520096,57.363340042391755,71.11,-959.0,WithinPlan,,,,,,,,1431.0,1066.0,2025.0,959.0,0.5264197530864198,18.468024691358025,,,,,0,0,0,0,0,"Multi-States(Haryana, Punjab)",National Highways Authority of India [NHAI],1
619216,2026-05,6L access Controlled Greenfield Highway from Adhoya Musalmana to Sadopur section of Shamli -Ambala Package-III Design Ch. Form km 84.400 to km 121.786,1491.72,1122.86,721.14,48.34285254605422,64.22350070356056,74.98,-929.0,WithinPlan,644.11,1491.72,1122.86,43.179014828520096,71.11,28.89,3.8700000000000045,1461.0,1096.0,2025.0,929.0,0.5412345679012346,20.85654320987655,57.363340042391755,77.02999999999997,0.0,30.0,1,1,1,0,0,"Multi-States(Haryana, Punjab)",National Highways Authority of India [NHAI],0
619217,2026-04,4L of Haridwar-Nagina section from km. 0.00 to km. 71.614 of NH-74,1659.12,1622.49,822.5,49.574473214716235,50.69368686401765,97.64,992.0,SeverelyOverdue,,,,,,,,3774.0,3012.0,2020.0,-992.0,1.491089108910891,-51.468910891089095,,,,,0,0,0,0,0,"Multi-States (UttarPradesh,Uttarakhand)",National Highways Authority of India [NHAI],1
619217,2026-05,4L of Haridwar-Nagina section from km. 0.00 to km. 71.614 of NH-74,1659.12,1622.49,842.68,50.790780654804955,51.937454159964005,97.64,1022.0,SeverelyOverdue,822.5,1659.12,1622.49,49.574473214716235,97.64,2.3599999999999994,0.0,3804.0,3042.0,2020.0,-1022.0,1.505940594059406,-52.95405940594058,50.69368686401765,20.17999999999995,0.0,30.0,1,1,1,0,0,"Multi-States (UttarPradesh,Uttarakhand)",National Highways Authority of India [NHAI],1
619218,2026-04,"4L Tumkur-Shimoga Pkg-I from Mallasandra to Karadi village of NH-206 from Km.12.300 to Km. 65.195",1364.14,1692.12,552.09,40.47165246968786,32.6271186440678,100.0,353.0,SeverelyOverdue,,,,,,,,2981.0,2374.0,2021.0,-353.0,1.1746660069272636,-17.46660069272636,,,,,0,0,0,0,0,Karnataka,National Highways Authority of India [NHAI],0
619218,2026-05,4L Tumkur-Shimoga Pkg-I from Mallasandra to Karadi village of NH-206 from Km. 12.300 to Km. 65.195,1364.14,1692.12,614.73,45.063556526456225,36.328983760017024,100.0,383.0,SeverelyOverdue,552.09,1364.14,1692.12,40.47165246968786,100.0,0.0,0.0,3011.0,2404.0,2021.0,-383.0,1.1895101434933202,-18.951014349332013,32.6271186440678,62.639999999999986,0.0,30.0,1,1,1,0,0,Karnataka,National Highways Authority of India [NHAI],1
619219,2026-04,"4L of Tumkur-Shimoga Pkg-II from Km 65.195 Karadi to Km 121.900 Banawara ofNH-206",1505.85,1989.89,656.52,43.59796792509214,32.992778495293706,99.97,353.0,SeverelyOverdue,,,,,,,,2981.0,2374.0,2021.0,-353.0,1.1746660069272636,-17.49660069272636,,,,,0,0,0,0,0,Karnataka,National Highways Authority of India [NHAI],0
619219,2026-05,4L of Tumkur-Shimoga Pkg-II from Km 65.195 Karadi to Km 121.900 Banawara of NH-206,1505.85,1989.89,656.52,43.59796792509214,32.992778495293706,99.97,383.0,SeverelyOverdue,656.52,1505.85,1989.89,43.59796792509214,99.97,0.030000000000001137,0.0,3011.0,2404.0,2021.0,-383.0,1.1895101434933202,-18.981014349332014,32.992778495293706,0.0,0.0,30.0,1,1,1,0,0,Karnataka,National Highways Authority of India [NHAI],0
619220,2026-04,"Tumkur-Shimoga Pkg-III from Km 121.900 Banawara to Km 170.415 Bettadahalli ofOld NH-206",1444.5,1834.81,890.55,61.651090342679126,48.53636071309836,97.3,-166.0,WithinPlan,,,,,,,,2981.0,1857.0,2023.0,166.0,0.9179436480474543,5.50563519525457,,,,,0,0,0,0,0,Karnataka,National Highways Authority of India [NHAI],0
619220,2026-05,Tumkur-Shimoga Pkg-III from Km 121.900 Banawara to Km 170.415 Bettadahalli of Old NH-206,1444.5,1834.81,872.45,60.39806161301489,47.54988254914678,97.75,-136.0,WithinPlan,890.55,1444.5,1834.81,61.651090342679126,97.3,2.700000000000003,0.45000000000000284,3011.0,1887.0,2023.0,136.0,0.9327731092436975,4.472689075630257,48.53636071309836,-18.09999999999991,0.0,30.0,1,1,1,0,0,Karnataka,National Highways Authority of India [NHAI],0
619222,2026-04,"Balance works of four lane from km 43.950 Thiruvallur Bypass to km 61.470Veppampattu Bypass passing through Thannerkulam, Thozur and Sevapet Bypass17.520 kms of Tirupathi- Tiruttani- Chennai section of NH 205",467.99,699.68,450.86,96.33966537746534,64.43802881317174,97.92,-716.0,WithinPlan,,,,,,,,1492.0,1308.0,2024.0,716.0,0.6462450592885376,33.29549407114624,,,,,0,0,0,0,0,Tamil Nadu,National Highways Authority of India [NHAI],1
619222,2026-05,"Balance works of four lane from km 43.950 Thiruvallur Bypass to km 61.470 Veppampattu Bypass passing through Thannerkulam, Thozur and Sevapet Bypass 17.520 kms of Tirupathi- Tiruttani- Chennai section of NH 205",467.99,699.68,451.47,96.47001004294964,64.5252115252687,97.92,-686.0,WithinPlan,450.86,467.99,699.68,96.33966537746534,97.92,2.0799999999999983,0.0,1522.0,1338.0,2024.0,686.0,0.6610671936758893,31.81328063241108,64.43802881317174,0.6100000000000136,0.0,30.0,1,1,1,0,0,Tamil Nadu,National Highways Authority of India [NHAI],1
619223,2026-04,"Petro Resid Fluidized Catalytic Cracking [PRFCC] Unit and its associated facilities atMumbai Refinery",13626.0,13626.0,55.4,0.4065756641714369,0.4065756641714369,4.4,-1694.0,WithinPlan,,,,,,,,335.0,335.0,2029.0,1694.0,0.16510596352883194,-12.110596352883194,,,,,0,0,0,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
619223,2026-05,Petro Resid Fluidized Catalytic Cracking [PRFCC] Unit and its associated facilities at Mumbai Refinery,13626.0,13626.0,63.9,0.4689564068692206,0.4689564068692206,5.3,-1664.0,WithinPlan,55.4,13626.0,13626.0,0.4065756641714369,4.4,95.6,0.8999999999999995,365.0,365.0,2029.0,1664.0,0.17989157220305568,-12.689157220305567,0.4065756641714369,8.5,0.0,30.0,1,1,1,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
619224,2026-04,Augmentation of DUPL-DPPL Pipeline,844.0,844.0,0.61,0.07227488151658767,0.07227488151658767,6.1,-1724.0,WithinPlan,,,,,,,,304.0,304.0,2028.0,1724.0,0.14990138067061143,-8.890138067061143,,,,,0,0,0,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
